frame_number,label_m,triangle_m,inward_to_return_m,return_to_inward_m
1083,35.492218,34.168274,29.787817,nan
1084,35.354622,34.103439,29.584961,nan
1085,35.217445,34.038605,29.426580,nan
1086,35.080780,33.973770,29.319914,nan
1087,34.944717,33.908932,29.254904,nan
1088,34.809532,33.844097,29.206842,nan
1089,34.675373,33.779263,29.144360,nan
1090,34.542225,33.714428,29.039902,nan
1091,34.410168,33.649593,28.878048,nan
1092,34.279263,33.584755,28.659271,nan
1093,34.149792,33.519920,28.397192,nan
1094,34.021954,33.455086,28.111650,nan
1095,33.895592,33.390251,27.819445,nan
1096,33.770756,33.325413,27.527580,nan
1097,33.647480,33.260578,27.231834,nan
1098,33.526012,33.195744,26.921783,nan
1099,33.406689,33.130909,26.588640,nan
1100,33.289173,33.066074,26.230787,nan
1101,33.173515,33.001236,25.853395,nan
1102,33.059727,32.936401,25.463461,nan
1103,32.947968,32.871567,25.065676,nan
1104,32.838757,32.806732,24.660938,nan
1105,32.731564,32.741894,24.248840,nan
1106,32.626431,32.677059,23.827116,nan
1107,32.523365,32.612225,23.385435,nan
1108,32.422394,32.547390,22.893497,nan
1109,32.324219,32.482555,22.290766,nan
1110,32.228153,32.417717,21.487768,nan
1111,32.134220,32.352882,20.385929,nan
1112,32.042404,32.288048,18.913610,nan
1113,31.952709,32.223213,17.064434,nan
1114,31.865725,32.158375,14.918426,nan
1115,31.780897,32.093540,12.632342,nan
1116,31.698139,32.028706,10.400210,nan
1117,31.617411,31.963871,8.401383,nan
1118,31.538698,31.899035,6.757863,nan
1119,31.462442,31.834200,6.626574,nan
1120,31.388248,31.769363,6.626574,nan
1121,31.315918,31.704529,6.626574,nan
1122,31.245413,31.639692,6.626574,nan
1123,31.176687,31.574858,6.626574,nan
1124,31.110033,31.510023,6.626574,nan
1125,31.045202,31.445187,6.626574,nan
1126,30.981928,31.380352,6.626574,nan
1127,30.920156,31.315516,6.626574,nan
1128,30.859827,31.250681,6.626574,nan
1129,30.801083,31.185844,6.626574,nan
1130,30.743793,31.121010,6.626574,nan
1131,30.687670,31.056173,6.626574,nan
1132,30.632648,30.991339,6.626574,nan
1133,30.578655,30.926504,6.626574,nan
1134,30.525711,30.861668,6.626574,nan
1135,30.473757,30.796833,6.626574,nan
1136,30.422523,30.731997,6.626574,nan
1137,30.371935,30.667162,6.626574,nan
1138,30.321920,30.602325,6.626574,nan
1139,30.272421,30.537491,6.626574,nan
1140,30.223375,30.472654,6.626574,nan
1141,30.174582,30.407820,6.626574,nan
1142,30.125967,30.342985,6.626574,nan
1143,30.077456,30.278149,6.626574,nan
1144,30.028954,30.213314,6.626574,nan
1145,29.980326,30.148478,6.626574,nan
1146,29.931486,30.083643,6.626574,nan
1147,29.882357,30.018806,6.626574,nan
1148,29.832878,29.953972,6.626574,nan
1149,29.782959,29.889135,6.626574,nan
1150,29.732344,29.824301,6.626574,nan
1151,29.681093,29.759466,6.626574,nan
1152,29.629137,29.694630,6.626574,nan
1153,29.576431,29.629795,6.626574,nan
1154,29.522907,29.564959,6.626574,nan
1155,29.468222,29.500124,6.626574,nan
1156,29.412529,29.435287,6.626574,nan
1157,29.355795,29.370453,6.626574,nan
1158,29.297989,29.305618,6.626574,nan
1159,29.239058,29.240782,6.626574,nan
1160,29.178654,29.175947,6.626574,nan
1161,29.116932,29.111111,6.626574,nan
1162,29.053932,29.046276,6.626574,nan
1163,28.989649,28.981440,6.626574,nan
1164,28.924047,28.916605,6.626574,nan
1165,28.856806,28.851768,6.626574,nan
1166,28.788048,28.786934,6.626574,nan
1167,28.717909,28.722099,6.626574,nan
1168,28.646370,28.657263,6.626574,nan
1169,28.573442,28.592428,6.626574,nan
1170,28.498871,28.527592,6.626574,nan
1171,28.422709,28.462757,6.626574,nan
1172,28.345167,28.397921,6.626574,nan
1173,28.266245,28.333086,6.626574,nan
1174,28.185980,28.268250,6.626574,nan
1175,28.104204,28.203415,6.626574,nan
1176,28.020891,28.138580,6.626574,nan
1177,27.936314,28.073744,6.626574,nan
1178,27.850487,28.008909,6.626574,nan
1179,27.763470,27.944073,6.626574,nan
1180,27.675182,27.879238,6.626574,nan
1181,27.585529,27.814402,6.626574,nan
1182,27.494823,27.749567,6.626574,nan
1183,27.403093,27.684731,6.626574,nan
1184,27.310408,27.619896,6.626574,nan
1185,27.216757,27.555061,6.626574,nan
1186,27.122028,27.490225,6.626574,nan
1187,27.026537,27.425390,6.626574,nan
1188,26.930323,27.360554,6.626574,nan
1189,26.833447,27.295719,6.626574,nan
1190,26.735968,27.230883,6.626574,nan
1191,26.637804,27.166048,6.626574,nan
1192,26.539219,27.101212,6.626574,nan
1193,26.440262,27.036377,6.626574,nan
1194,26.341000,26.971542,6.626574,nan
1195,26.241505,26.906706,6.626574,nan
1196,26.141813,26.841871,6.626574,nan
1197,26.042076,26.777035,6.626574,nan
1198,25.942345,26.712200,6.626574,nan
1199,25.842691,26.647364,6.626574,nan
1200,25.743193,26.582529,6.626574,nan
1201,25.643990,26.517694,6.626574,nan
1202,25.545122,26.452858,6.626574,nan
1203,25.446657,26.388023,6.626574,nan
1204,25.348652,26.323187,6.626574,nan
1205,25.251173,26.258352,6.626574,nan
1206,25.154423,26.193516,6.626574,nan
1207,25.058426,26.128681,6.626574,nan
1208,24.963179,26.063845,6.626574,nan
1209,24.868734,25.999010,6.626574,nan
1210,24.775152,25.934175,6.626574,nan
1211,24.682648,25.869339,6.626574,nan
1212,24.591259,25.804504,6.626574,nan
1213,24.500904,25.739668,6.626574,nan
1214,24.411629,25.674833,6.626574,nan
1215,24.323454,25.609997,6.626574,nan
1216,24.236595,25.545162,6.626574,nan
1217,24.151127,25.480326,6.626574,nan
1218,24.066874,25.415491,6.626574,nan
1219,23.983858,25.350657,6.626574,nan
1220,23.902084,25.285820,6.626574,nan
1221,23.821705,25.220985,6.626574,nan
1222,23.742870,25.156149,6.626574,nan
1223,23.665302,25.091314,6.626574,nan
1224,23.588997,25.026478,6.626574,nan
1225,23.513931,24.961643,6.626574,nan
1226,23.440176,24.896807,6.626574,nan
1227,23.367939,24.831972,6.626574,nan
1228,23.296858,24.767138,6.626574,nan
1229,23.226921,24.702301,6.626574,nan
1230,23.158072,24.637466,6.626574,nan
1231,23.090303,24.572630,6.626574,nan
1232,23.023808,24.507795,6.626574,nan
1233,22.958210,24.442959,6.626574,nan
1234,22.893467,24.378124,6.626574,nan
1235,22.829504,24.313290,6.626574,nan
1236,22.766256,24.248453,6.626574,nan
1237,22.703814,24.183619,6.626574,nan
1238,22.641874,24.118782,6.626574,nan
1239,22.580364,24.053947,6.626574,nan
1240,22.519188,23.989111,6.626574,nan
1241,22.458258,23.924276,6.626574,nan
1242,22.397490,23.859440,6.626574,nan
1243,22.336700,23.794605,6.626574,nan
1244,22.275808,23.729771,6.626574,nan
1245,22.214708,23.664934,6.626574,nan
1246,22.153299,23.600100,6.626574,nan
1247,22.091370,23.535263,6.626574,nan
1248,22.028816,23.470428,6.626574,nan
1249,21.965576,23.405592,6.626574,nan
1250,21.901566,23.340757,6.626574,nan
1251,21.836676,23.275921,6.626574,nan
1252,21.770628,23.211086,6.626574,nan
1253,21.703329,23.146252,6.626574,nan
1254,21.634802,23.081415,6.626574,nan
1255,21.564991,23.016581,6.626574,nan
1256,21.493811,22.951744,6.626574,nan
1257,21.420979,22.886909,6.626574,nan
1258,21.346331,22.822073,6.626574,nan
1259,21.270056,22.757238,6.626574,nan
1260,21.192123,22.692402,6.626574,nan
1261,21.112478,22.627567,6.626574,nan
1262,21.030880,22.562733,6.626574,nan
1263,20.947094,22.497896,6.626574,nan
1264,20.861460,22.433062,6.626574,nan
1265,20.773987,22.368225,6.626574,nan
1266,20.684652,22.303391,6.626574,nan
1267,20.593323,22.238554,6.626574,nan
1268,20.499670,22.173719,6.626574,nan
1269,20.404171,22.108885,6.626574,nan
1270,20.306854,22.044048,6.626574,nan
1271,20.207756,21.979214,6.626574,nan
1272,20.106840,21.914377,6.626574,nan
1273,20.003731,21.849543,6.626574,nan
1274,19.898975,21.784706,6.626574,nan
1275,19.792631,21.719872,6.626574,nan
1276,19.684765,21.655035,6.626574,nan
1277,19.575417,21.590200,6.626574,nan
1278,19.464264,21.525366,6.626574,nan
1279,19.351805,21.460529,6.626574,nan
1280,19.238131,21.395695,6.626574,nan
1281,19.123318,21.330858,6.626574,nan
1282,19.007433,21.266024,6.626574,nan
1283,18.890312,21.201187,6.626574,nan
1284,18.772289,21.136353,6.626574,nan
1285,18.653488,21.071516,6.626574,nan
1286,18.533991,21.006681,6.626574,nan
1287,18.413860,20.941847,6.626574,nan
1288,18.293072,20.877010,6.626574,nan
1289,18.171822,20.812176,6.626574,nan
1290,18.050230,20.747339,6.626574,nan
1291,17.928375,20.682505,6.626574,nan
1292,17.806316,20.617668,6.626574,nan
1293,17.684109,20.552834,6.626574,nan
1294,17.561874,20.487997,6.626574,nan
1295,17.439699,20.423162,6.626574,nan
1296,17.317629,20.358328,6.626574,nan
1297,17.195736,20.293491,6.626574,nan
1298,17.074100,20.228657,6.626574,nan
1299,16.952839,20.163820,6.626574,nan
1300,16.831970,20.098986,6.626574,nan
1301,16.711525,20.034149,6.626574,nan
1302,16.591574,19.969315,6.626574,nan
1303,16.472212,19.904480,6.626574,nan
1304,16.353592,19.839643,6.626574,nan
1305,16.235649,19.774809,6.626574,nan
1306,16.118414,19.709972,6.626574,nan
1307,16.001951,19.645138,6.626574,nan
1308,15.886355,19.580301,6.626574,nan
1309,15.771822,19.515467,6.626574,nan
1310,15.658232,19.450630,6.626574,nan
1311,15.545595,19.385796,6.626574,nan
1312,15.433969,19.320961,6.626574,nan
1313,15.323424,19.256124,6.626574,nan
1314,15.214278,19.191290,6.626574,nan
1315,15.106296,19.126453,6.626574,nan
1316,14.999504,19.061619,6.626574,nan
1317,14.893929,18.996782,6.626574,nan
1318,14.789610,18.931948,6.626574,nan
1319,14.686969,18.867111,6.626574,nan
1320,14.585678,18.802277,6.626574,nan
1321,14.485735,18.737442,6.626574,nan
1322,14.387151,18.672606,6.626574,nan
1323,14.289957,18.607771,6.626574,nan
1324,14.194536,18.542934,6.626574,nan
1325,14.100604,18.478100,6.626574,nan
1326,14.008085,18.413263,6.626574,nan
1327,13.916966,18.348429,6.626574,nan
1328,13.827256,18.283592,6.626574,nan
1329,13.739263,18.218758,6.626574,nan
1330,13.652725,18.153923,6.626574,nan
1331,13.567531,18.089087,6.626574,nan
1332,13.483628,18.024252,6.626574,nan
1333,13.400998,17.959415,6.626574,nan
1334,13.319814,17.894581,6.626574,nan
1335,13.239894,17.829744,6.626574,nan
1336,13.161054,17.764910,6.626574,nan
1337,13.083215,17.700073,6.626574,nan
1338,13.006322,17.635239,6.626574,nan
1339,12.930417,17.570404,6.626574,nan
1340,12.855355,17.505568,6.626574,nan
1341,12.780940,17.440733,6.626574,nan
1342,12.707066,17.375896,6.626574,nan
1343,12.633635,17.311062,6.626574,nan
1344,12.560586,17.246225,6.626574,nan
1345,12.487755,17.181391,6.626574,nan
1346,12.414992,17.116556,6.626574,nan
1347,12.342180,17.051720,6.626574,nan
1348,12.269207,16.986885,6.626574,nan
1349,12.195950,16.922049,6.626574,nan
1350,12.122152,16.857214,6.626574,nan
1351,12.047782,16.792377,6.626574,nan
1352,11.972747,16.727543,6.626574,nan
1353,11.896933,16.662706,6.626574,nan
1354,11.820205,16.597872,6.626574,nan
1355,11.742173,16.533037,6.626574,nan
1356,11.662998,16.468201,6.626574,nan
1357,11.582605,16.403366,6.626574,nan
1358,11.500908,16.338530,6.626574,nan
1359,11.417846,16.273695,6.626574,nan
1360,11.332850,16.208858,6.626574,nan
1361,11.246319,16.144024,6.626574,nan
1362,11.158218,16.079187,6.626574,nan
1363,11.068508,16.014353,6.626574,nan
1364,10.977152,15.949517,6.626574,nan
1365,10.883668,15.884682,6.626574,nan
1366,10.788458,15.819846,6.626574,nan
1367,10.691604,15.755012,6.626574,nan
1368,10.593114,15.690176,6.626574,nan
1369,10.493002,15.625340,6.626574,nan
1370,10.390945,15.560505,6.626574,nan
1371,10.287275,15.495669,6.626574,nan
1372,10.182180,15.430834,6.626574,nan
1373,10.075717,15.365998,6.626574,nan
1374,9.967946,15.301163,6.626574,nan
1375,9.858732,15.236327,6.626574,nan
1376,9.748334,15.171493,6.626574,nan
1377,9.636959,15.106657,6.626574,nan
1378,9.524719,15.041821,6.626574,nan
1379,9.411696,14.976986,6.626574,nan
1380,9.297918,14.912150,6.626574,nan
1381,9.183573,14.847315,6.626574,nan
1382,9.068851,14.782479,6.626574,nan
1383,8.953872,14.717644,6.626574,nan
1384,8.838715,14.652809,6.626574,nan
1385,8.723502,14.587974,6.626574,nan
1386,8.608410,14.523138,6.626574,nan
1387,8.493521,14.458302,6.626574,nan
1388,8.378939,14.393467,6.626574,nan
1389,8.264739,14.328631,6.626574,nan
1390,8.151034,14.263796,6.626574,nan
1391,8.038059,14.198960,6.626574,nan
1392,7.925742,14.134125,6.626574,nan
1393,7.814155,14.069290,6.626574,nan
1394,7.703340,14.004455,6.626574,nan
1395,7.593371,13.939619,6.626574,nan
1396,7.484540,13.874784,6.626574,nan
1397,7.376634,13.809948,6.626574,nan
1398,7.269666,13.745112,6.626574,nan
1399,7.163674,13.680277,6.626574,nan
1400,7.058661,13.615441,6.626574,nan
1401,6.954973,13.550606,6.626574,nan
1402,6.852286,13.485771,6.626574,nan
1403,6.750592,13.420936,6.626574,nan
1404,6.649900,13.356100,6.626574,nan
1405,6.550182,13.291265,6.626574,nan
1406,6.451736,13.226429,6.626574,nan
1407,6.354272,13.161593,6.626574,nan
1408,6.257737,13.096758,6.626574,nan
1409,6.162127,13.031922,6.626574,nan
1410,6.067418,12.967088,6.626574,nan
1411,5.973791,12.902252,6.626574,nan
1412,5.881080,12.837417,6.626574,nan
1413,5.789184,12.772581,6.626574,nan
1414,5.698095,12.707746,6.626574,nan
1415,5.607787,12.642910,6.626574,nan
1416,5.518380,12.578074,6.626574,nan
1417,5.429794,12.513239,6.626574,nan
1418,5.341909,12.448403,6.626574,nan
1419,5.254721,12.383569,6.626574,nan
1420,5.168206,12.318733,6.626574,nan
1421,5.082444,12.253898,6.626574,nan
1422,4.997426,12.189062,6.626574,nan
1423,4.913025,12.124227,6.626574,nan
1424,4.829224,12.059391,6.626574,nan
1425,4.746022,11.994555,6.626574,nan
1426,4.663465,11.929720,6.626574,nan
1427,4.581594,11.864885,6.626574,nan
1428,4.500281,11.800050,6.626574,nan
1429,4.419511,11.735214,6.626574,nan
1430,4.339290,11.670379,6.626574,nan
1431,4.259650,11.605543,6.626574,nan
1432,4.180661,11.540708,6.626574,nan
1433,4.102205,11.475872,6.626574,nan
1434,4.024268,11.411036,6.626574,nan
1435,3.946862,11.346201,6.626574,nan
1436,3.870003,11.281366,6.626574,nan
1437,3.793816,11.216531,6.626574,nan
1438,3.718165,11.151695,6.626574,nan
1439,3.643045,11.086860,6.626574,nan
1440,3.568475,11.022024,6.626574,nan
1441,3.494456,10.957189,6.626574,nan
1442,3.421174,10.892353,6.626574,nan
1443,3.348476,10.827518,6.626574,nan
1444,3.276371,10.762683,6.626574,nan
1445,3.204865,10.697847,6.626574,nan
1446,3.133979,10.633012,6.626574,nan
1447,3.063920,10.568176,6.626574,nan
1448,2.994562,10.503341,6.626574,nan
1449,2.925895,10.438505,6.626574,nan
1450,2.857931,10.373670,6.626574,nan
1451,2.790701,10.308834,6.626574,nan
1452,2.724425,10.243999,6.626574,nan
1453,2.659005,10.179164,6.626574,nan
1454,2.594403,10.114328,6.626574,nan
1455,2.530639,10.049493,6.626574,nan
1456,2.467745,9.984657,6.626574,nan
1457,2.405956,9.919822,6.626574,nan
1458,2.345203,9.854986,6.626574,nan
1459,2.285429,9.790151,6.626574,nan
1460,2.226652,9.725315,6.626574,nan
1461,2.168900,9.660480,6.626574,nan
1462,2.112399,9.595645,6.626574,nan
1463,2.057139,9.530809,6.626574,nan
1464,2.003002,9.465974,6.626574,nan
1465,1.950005,9.401138,6.626574,nan
1466,1.898174,9.336303,6.626574,nan
1467,1.847690,9.271467,6.626574,nan
1468,1.798648,9.206632,6.626574,nan
1469,1.750859,9.141796,6.626574,nan
1470,1.704331,9.076962,6.626574,nan
1471,1.659072,9.012126,6.626574,nan
1472,1.615244,8.947290,6.626574,nan
1473,1.573013,8.882455,6.626574,nan
1474,1.532107,8.817619,6.626574,nan
1475,1.492530,8.752784,6.626574,nan
1476,1.454280,8.687948,6.626574,nan
1477,1.417453,8.623113,6.626574,nan
1478,1.382313,8.558278,6.626574,nan
1479,1.348501,8.493443,6.626574,nan
1480,1.316016,8.428607,6.626574,nan
1481,1.284840,8.363771,6.626574,nan
1482,1.254995,8.298936,6.626574,nan
1483,1.226807,8.234100,6.626574,nan
1484,1.199863,8.169265,6.626574,nan
1485,1.174143,8.104429,6.626574,nan
1486,1.149612,8.039594,6.626574,nan
1487,1.126249,7.974759,6.626574,nan
1488,1.104332,7.909923,6.626574,nan
1489,1.083488,7.845088,6.626574,nan
1490,1.063654,7.780252,6.626574,nan
1491,1.044782,7.715417,6.626574,nan
1492,1.026821,7.650581,6.626574,nan
1493,1.009928,7.585746,6.626574,nan
1494,0.993834,7.520911,6.626574,nan
1495,0.978436,7.456075,6.626574,nan
1496,0.963670,7.391240,6.626574,nan
1497,0.949473,7.326405,6.626574,nan
1498,0.935877,7.261569,6.626574,nan
1499,0.922703,7.196733,6.626574,nan
1500,0.909844,7.131898,6.626574,nan
1501,0.897232,7.067062,6.626574,nan
1502,0.884799,7.002227,6.626574,nan
1503,0.872483,6.937392,6.626574,nan
1504,0.860172,6.872556,6.626574,nan
1505,0.847790,6.807721,6.626574,nan
1506,0.835284,6.742886,6.626574,nan
1507,0.822593,6.678050,6.626574,nan
1508,0.809619,6.613214,6.626574,nan
1509,0.796270,6.548379,6.626574,nan
1510,0.782547,6.483544,6.626574,nan
1511,0.768415,6.418708,6.626574,nan
1512,0.753837,6.353873,6.626574,nan
1513,0.738730,6.289037,6.626574,nan
1514,0.723002,6.224202,6.626574,nan
1515,0.706742,6.159367,6.626574,nan
1516,0.689943,6.094531,6.626574,nan
1517,0.672599,6.029696,6.626574,nan
1518,0.654678,5.964860,6.626574,nan
1519,0.636091,5.900025,6.626574,nan
1520,0.616992,5.835189,6.626574,nan
1521,0.597405,5.770354,6.626574,nan
1522,0.577353,5.705518,6.626574,nan
1523,0.556857,5.640683,6.626574,nan
1524,0.535867,5.575848,6.626574,nan
1525,0.514551,5.511012,6.626574,nan
1526,0.492952,5.446177,6.626574,nan
1527,0.471117,5.381341,6.626574,nan
1528,0.449094,5.316506,6.626574,nan
1529,0.426922,5.251670,6.626574,nan
1530,0.404712,5.186835,6.626574,nan
1531,0.382515,5.121999,6.626574,nan
1532,0.360387,5.057164,6.626574,nan
1533,0.338379,4.992329,6.626574,nan
1534,0.316617,4.927493,6.626574,nan
1535,0.295141,4.862658,6.626574,nan
1536,0.273981,4.797822,6.626574,nan
1537,0.253183,4.732987,6.626574,nan
1538,0.232796,4.668151,6.626574,nan
1539,0.212976,4.603316,6.626574,nan
1540,0.193724,4.538481,6.626574,nan
1541,0.175023,4.473645,6.626574,nan
1542,0.156906,4.408810,6.626574,nan
1543,0.139398,4.343974,6.626574,nan
1544,0.122647,4.279139,6.626574,nan
1545,0.106647,4.214303,6.626574,nan
1546,0.091323,4.149468,6.626574,nan
1547,0.076685,4.084632,6.626574,nan
1548,0.062739,4.019797,6.626574,nan
1549,0.049593,3.954962,6.626574,nan
1550,0.037256,3.890126,6.626574,nan
1551,0.025604,3.825291,6.626574,nan
1552,0.014625,3.760455,6.626574,nan
1553,0.004312,3.695620,6.626574,nan
1554,-0.005278,3.630785,6.626574,nan
1555,-0.014110,3.565949,6.626574,nan
1556,-0.022340,3.501114,6.626574,nan
1557,-0.029987,3.436278,6.626574,nan
1558,-0.037071,3.371443,6.626574,nan
1559,-0.043578,3.306607,6.626574,nan
1560,-0.049453,3.241772,6.626574,nan
1561,-0.054854,3.176936,6.626574,nan
1562,-0.059805,3.112101,6.626574,nan
1563,-0.064328,3.047266,6.626574,nan
1564,-0.068435,2.982430,6.626574,nan
1565,-0.072066,2.917595,6.626574,nan
1566,-0.075359,2.852759,6.626574,nan
1567,-0.078336,2.787924,6.626574,nan
1568,-0.081018,2.723088,6.626574,nan
1569,-0.083427,2.658253,6.626574,nan
1570,-0.085515,2.593417,6.626574,nan
1571,-0.087382,2.528582,6.626574,nan
1572,-0.089050,2.463747,6.626574,nan
1573,-0.090536,2.398911,6.626574,nan
1574,-0.091850,2.334076,6.626574,nan
1575,-0.092974,2.269240,6.626574,nan
1576,-0.093961,2.204405,6.626574,nan
1577,-0.094830,2.139570,6.626574,nan
1578,-0.095593,2.074734,6.626574,nan
1579,-0.096258,2.009898,6.626574,nan
1580,-0.096820,1.945063,6.626574,nan
1581,-0.097304,1.880228,6.626574,nan
1582,-0.097725,1.815392,6.626574,nan
1583,-0.098088,1.750557,6.626574,nan
1584,-0.098402,1.685721,6.626574,nan
1585,-0.098663,1.620886,6.626574,nan
1586,-0.098884,1.556050,6.626574,nan
1587,-0.099074,1.491215,6.626574,nan
1588,-0.099235,1.426380,6.626574,nan
1589,-0.099373,1.361544,6.626574,nan
1590,-0.099486,1.296709,6.626574,nan
1591,-0.099580,1.231873,6.626574,nan
1592,-0.099659,1.167038,6.626574,nan
1593,-0.099726,1.102202,6.626574,nan
1594,-0.099782,1.037367,6.626574,nan
1595,-0.099828,0.972532,6.626574,nan
1596,-0.099865,0.907696,6.626574,nan
1597,-0.099896,0.842861,6.626574,nan
1598,-0.099921,0.778025,6.626574,nan
1599,-0.099943,0.713190,6.626574,nan
1600,-0.099960,0.648354,6.626574,nan
1601,-0.099973,0.583519,6.626574,nan
1602,-0.099985,0.518683,6.626574,nan
1603,-0.099994,0.453848,6.626574,nan
1604,-0.100000,0.389013,6.626574,nan
1605,-0.100000,0.324177,6.626574,nan
1606,-0.100000,0.259342,6.626574,nan
1607,-0.100000,0.194506,6.626574,nan
1608,-0.100000,0.129671,6.626574,nan
1609,-0.100000,0.064835,6.626574,nan
1610,-0.100000,0.000000,6.626574,nan
