frame_number,label_m,triangle_m,inward_to_return_m,return_to_inward_m
1080,35.906044,34.362782,36.597469,nan
1081,35.768101,34.297947,36.533432,nan
1082,35.630104,34.233112,36.470299,nan
1083,35.492218,34.168274,36.408134,nan
1084,35.354622,34.103439,36.346996,nan
1085,35.217445,34.038605,36.286678,nan
1086,35.080780,33.973770,36.227142,nan
1087,34.944717,33.908932,36.168358,nan
1088,34.809532,33.844097,36.110329,nan
1089,34.675373,33.779263,36.053131,nan
1090,34.542225,33.714428,35.996567,nan
1091,34.410168,33.649593,35.940594,nan
1092,34.279263,33.584755,35.885178,nan
1093,34.149792,33.519920,35.830296,nan
1094,34.021954,33.455086,35.776024,nan
1095,33.895592,33.390251,35.722183,nan
1096,33.770756,33.325413,35.668739,nan
1097,33.647480,33.260578,35.615646,nan
1098,33.526012,33.195744,35.562889,nan
1099,33.406689,33.130909,35.510494,nan
1100,33.289173,33.066074,35.458347,nan
1101,33.173515,33.001236,35.406414,nan
1102,33.059727,32.936401,35.354664,nan
1103,32.947968,32.871567,35.303074,nan
1104,32.838757,32.806732,35.251629,nan
1105,32.731564,32.741894,35.200268,nan
1106,32.626431,32.677059,35.148964,nan
1107,32.523365,32.612225,35.097683,nan
1108,32.422394,32.547390,35.046402,nan
1109,32.324219,32.482555,34.995079,nan
1110,32.228153,32.417717,34.892193,nan
1111,32.134220,32.352882,34.736843,nan
1112,32.042404,32.288048,34.632141,nan
1113,31.952709,32.223213,34.579407,nan
1114,31.865725,32.158375,34.526382,nan
1115,31.780897,32.093540,34.472984,nan
1116,31.698139,32.028706,34.419170,nan
1117,31.617411,31.963871,34.364964,nan
1118,31.538698,31.899035,34.310341,nan
1119,31.462442,31.834200,34.255283,nan
1120,31.388248,31.769363,34.199715,nan
1121,31.315918,31.704529,34.143536,nan
1122,31.245413,31.639692,34.086823,nan
1123,31.176687,31.574858,34.029556,nan
1124,31.110033,31.510023,33.971703,nan
1125,31.045202,31.445187,33.913216,nan
1126,30.981928,31.380352,33.853928,nan
1127,30.920156,31.315516,33.793968,nan
1128,30.859827,31.250681,33.702637,nan
1129,30.801083,31.185844,33.609863,nan
1130,30.743793,31.121010,33.514824,nan
1131,30.687670,31.056173,33.418182,nan
1132,30.632648,30.991339,33.352638,nan
1133,30.578655,30.926504,33.286236,nan
1134,30.525711,30.861668,33.218689,nan
1135,30.473757,30.796833,33.150211,nan
1136,30.422523,30.731997,33.080807,nan
1137,30.371935,30.667162,33.010452,nan
1138,30.321920,30.602325,32.939133,nan
1139,30.272421,30.537491,32.866550,nan
1140,30.223375,30.472654,32.792881,nan
1141,30.174582,30.407820,32.718174,nan
1142,30.125967,30.342985,32.642403,nan
1143,30.077456,30.278149,32.565556,nan
1144,30.028954,30.213314,32.487358,nan
1145,29.980326,30.148478,32.407917,nan
1146,29.931486,30.083643,32.245583,nan
1147,29.882357,30.018806,32.078320,nan
1148,29.832878,29.953972,31.992609,nan
1149,29.782959,29.889135,31.905689,nan
1150,29.732344,29.824301,31.817539,nan
1151,29.681093,29.759466,31.682774,nan
1152,29.629137,29.694630,31.545151,nan
1153,29.576431,29.629795,31.451698,nan
1154,29.522907,29.564959,31.357025,nan
1155,29.468222,29.500124,31.261147,nan
1156,29.412529,29.435287,31.163948,nan
1157,29.355795,29.370453,31.065336,nan
1158,29.297989,29.305618,30.965588,nan
1159,29.239058,29.240782,30.864729,nan
1160,29.178654,29.175947,30.762791,nan
1161,29.116932,29.111111,30.659742,nan
1162,29.053932,29.046276,30.555445,nan
1163,28.989649,28.981440,30.450220,nan
1164,28.924047,28.916605,30.344107,nan
1165,28.856806,28.851768,30.237165,nan
1166,28.788048,28.786934,30.129417,nan
1167,28.717909,28.722099,30.020761,nan
1168,28.646370,28.657263,29.911501,nan
1169,28.573442,28.592428,29.801697,nan
1170,28.498871,28.527592,29.691399,nan
1171,28.422709,28.462757,29.580692,nan
1172,28.345167,28.397921,29.469574,nan
1173,28.266245,28.333086,29.358250,nan
1174,28.185980,28.268250,29.246796,nan
1175,28.104204,28.203415,29.135275,nan
1176,28.020891,28.138580,28.415478,nan
1177,27.936314,28.073744,27.721741,nan
1178,27.850487,28.008909,27.618729,nan
1179,27.763470,27.944073,27.516808,nan
1180,27.675182,27.879238,27.416033,nan
1181,27.585529,27.814402,27.316616,nan
1182,27.494823,27.749567,27.218653,nan
1183,27.403093,27.684731,27.074280,nan
1184,27.310408,27.619896,26.932549,nan
1185,27.216757,27.555061,26.840021,nan
1186,27.122028,27.490225,26.749172,nan
1187,27.026537,27.425390,26.659733,nan
1188,26.930323,27.360554,26.571707,nan
1189,26.833447,27.295719,26.485111,nan
1190,26.735968,27.230883,26.400053,nan
1191,26.637804,27.166048,26.316799,nan
1192,26.539219,27.101212,26.234978,nan
1193,26.440262,27.036377,26.154593,nan
1194,26.341000,26.971542,26.075640,nan
1195,26.241505,26.906706,25.998158,nan
1196,26.141813,26.841871,25.922493,nan
1197,26.042076,26.777035,25.848215,nan
1198,25.942345,26.712200,25.775311,nan
1199,25.842691,26.647364,25.599329,nan
1200,25.743193,26.582529,25.431942,nan
1201,25.643990,26.517694,25.367218,nan
1202,25.545122,26.452858,25.303688,nan
1203,25.446657,26.388023,25.241629,nan
1204,25.348652,26.323187,25.180723,nan
1205,25.251173,26.258352,25.120890,nan
1206,25.154423,26.193516,25.062090,nan
1207,25.058426,26.128681,25.004290,nan
1208,24.963179,26.063845,24.947666,nan
1209,24.868734,25.999010,24.892017,nan
1210,24.775152,25.934175,24.837221,nan
1211,24.682648,25.869339,24.783237,nan
1212,24.591259,25.804504,24.730028,nan
1213,24.500904,25.739668,24.677687,nan
1214,24.411629,25.674833,24.626095,nan
1215,24.323454,25.609997,24.575123,nan
1216,24.236595,25.545162,24.524734,nan
1217,24.151127,25.480326,24.474884,nan
1218,24.066874,25.415491,24.425608,nan
1219,23.983858,25.350657,24.376839,nan
1220,23.902084,25.285820,24.328459,nan
1221,23.821705,25.220985,24.280439,nan
1222,23.742870,25.156149,24.232742,nan
1223,23.665302,25.091314,24.185358,nan
1224,23.588997,25.026478,24.138258,nan
1225,23.513931,24.961643,24.091351,nan
1226,23.440176,24.896807,24.044609,nan
1227,23.367939,24.831972,23.998009,nan
1228,23.296858,24.767138,23.951519,nan
1229,23.226921,24.702301,23.905123,nan
1230,23.158072,24.637466,23.858767,nan
1231,23.090303,24.572630,23.812437,nan
1232,23.023808,24.507795,23.766109,nan
1233,22.958210,24.442959,23.719765,nan
1234,22.893467,24.378124,23.673376,nan
1235,22.829504,24.313290,23.626932,nan
1236,22.766256,24.248453,23.580414,nan
1237,22.703814,24.183619,23.533813,nan
1238,22.641874,24.118782,23.369808,nan
1239,22.580364,24.053947,23.204174,nan
1240,22.519188,23.989111,23.108585,nan
1241,22.458258,23.924276,22.939491,nan
1242,22.397490,23.859440,22.718086,nan
1243,22.336700,23.794605,22.567305,nan
1244,22.275808,23.729771,22.516428,nan
1245,22.214708,23.664934,22.465149,nan
1246,22.153299,23.600100,22.413448,nan
1247,22.091370,23.535263,22.361351,nan
1248,22.028816,23.470428,22.308842,nan
1249,21.965576,23.405592,22.255898,nan
1250,21.901566,23.340757,22.202446,nan
1251,21.836676,23.275921,22.148413,nan
1252,21.770628,23.211086,22.093861,nan
1253,21.703329,23.146252,22.038778,nan
1254,21.634802,23.081415,21.983139,nan
1255,21.564991,23.016581,21.926876,nan
1256,21.493811,22.951744,21.869865,nan
1257,21.420979,22.886909,21.783081,nan
1258,21.346331,22.822073,21.694990,nan
1259,21.270056,22.757238,21.635336,nan
1260,21.192123,22.692402,21.574789,nan
1261,21.112478,22.627567,21.513527,nan
1262,21.030880,22.562733,21.451546,nan
1263,20.947094,22.497896,21.325380,nan
1264,20.861460,22.433062,21.195780,nan
1265,20.773987,22.368225,21.129864,nan
1266,20.684652,22.303391,21.063204,nan
1267,20.593323,22.238554,20.753372,nan
1268,20.499670,22.173719,20.355434,nan
1269,20.404171,22.108885,20.206152,nan
1270,20.306854,22.044048,20.130678,nan
1271,20.207756,21.979214,20.054771,nan
1272,20.106840,21.914377,19.978462,nan
1273,20.003731,21.849543,19.901783,nan
1274,19.898975,21.784706,19.824722,nan
1275,19.792631,21.719872,19.708542,nan
1276,19.684765,21.655035,19.591946,nan
1277,19.575417,21.590200,19.513998,nan
1278,19.464264,21.525366,19.435936,nan
1279,19.351805,21.460529,19.357815,nan
1280,19.238131,21.395695,19.279699,nan
1281,19.123318,21.330858,19.201632,nan
1282,19.007433,21.266024,19.123644,nan
1283,18.890312,21.201187,19.045809,nan
1284,18.772289,21.136353,18.968214,nan
1285,18.653488,21.071516,18.890879,nan
1286,18.533991,21.006681,18.813833,nan
1287,18.413860,20.941847,18.737122,nan
1288,18.293072,20.877010,18.660803,nan
1289,18.171822,20.812176,18.585037,nan
1290,18.050230,20.747339,18.509748,nan
1291,17.928375,20.682505,18.434980,nan
1292,17.806316,20.617668,18.360762,nan
1293,17.684109,20.552834,18.287138,nan
1294,17.561874,20.487997,18.214321,nan
1295,17.439699,20.423162,18.142157,nan
1296,17.317629,20.358328,18.070671,nan
1297,17.195736,20.293491,17.999874,nan
1298,17.074100,20.228657,17.929781,nan
1299,16.952839,20.163820,17.860615,nan
1300,16.831970,20.098986,17.792185,nan
1301,16.711525,20.034149,17.724468,nan
1302,16.591574,19.969315,17.657454,nan
1303,16.472212,19.904480,17.591127,nan
1304,16.353592,19.839643,17.525631,nan
1305,16.235649,19.774809,17.460789,nan
1306,16.118414,19.709972,17.396523,nan
1307,16.001951,19.645138,17.332781,nan
1308,15.886355,19.580301,17.269524,nan
1309,15.771822,19.515467,17.206762,nan
1310,15.658232,19.450630,17.144337,nan
1311,15.545595,19.385796,17.082140,nan
1312,15.433969,19.320961,17.020071,nan
1313,15.323424,19.256124,16.958050,nan
1314,15.214278,19.191290,16.895945,nan
1315,15.106296,19.126453,16.833582,nan
1316,14.999504,19.061619,16.770857,nan
1317,14.893929,18.996782,16.707645,nan
1318,14.789610,18.931948,16.643827,nan
1319,14.686969,18.867111,16.579140,nan
1320,14.585678,18.802277,16.513311,nan
1321,14.485735,18.737442,16.446348,nan
1322,14.387151,18.672606,16.378101,nan
1323,14.289957,18.607771,16.308432,nan
1324,14.194536,18.542934,16.237005,nan
1325,14.100604,18.478100,16.163347,nan
1326,14.008085,18.413263,16.087677,nan
1327,13.916966,18.348429,16.009840,nan
1328,13.827256,18.283592,15.929691,nan
1329,13.739263,18.218758,15.846910,nan
1330,13.652725,18.153923,15.760741,nan
1331,13.567531,18.089087,15.671695,nan
1332,13.483628,18.024252,15.579642,nan
1333,13.400998,17.959415,15.484445,nan
1334,13.319814,17.894581,15.385916,nan
1335,13.239894,17.829744,15.282928,nan
1336,13.161054,17.764910,15.176369,nan
1337,13.083215,17.700073,15.066135,nan
1338,13.006322,17.635239,14.952146,nan
1339,12.930417,17.570404,14.834333,nan
1340,12.855355,17.505568,14.711416,nan
1341,12.780940,17.440733,14.584439,nan
1342,12.707066,17.375896,14.453440,nan
1343,12.633635,17.311062,14.318390,nan
1344,12.560586,17.246225,14.179284,nan
1345,12.487755,17.181391,14.035051,nan
1346,12.414992,17.116556,13.886553,nan
1347,12.342180,17.051720,13.734050,nan
1348,12.269207,16.986885,13.577578,nan
1349,12.195950,16.922049,13.417210,nan
1350,12.122152,16.857214,13.252147,nan
1351,12.047782,16.792377,13.083024,nan
1352,11.972747,16.727543,12.910296,nan
1353,11.896933,16.662706,12.734064,nan
1354,11.820205,16.597872,12.554433,nan
1355,11.742173,16.533037,12.370945,nan
1356,11.662998,16.468201,12.183984,nan
1357,11.582605,16.403366,11.994122,nan
1358,11.500908,16.338530,11.801499,nan
1359,11.417846,16.273695,11.606262,nan
1360,11.332850,16.208858,11.408231,nan
1361,11.246319,16.144024,11.207618,nan
1362,11.158218,16.079187,11.005009,nan
1363,11.068508,16.014353,10.800540,nan
1364,10.977152,15.949517,10.594395,nan
1365,10.883668,15.884682,10.386588,nan
1366,10.788458,15.819846,10.177272,nan
1367,10.691604,15.755012,9.966901,nan
1368,10.593114,15.690176,9.755634,nan
1369,10.493002,15.625340,9.543648,nan
1370,10.390945,15.560505,9.331075,nan
1371,10.287275,15.495669,9.118071,nan
1372,10.182180,15.430834,8.904949,nan
1373,10.075717,15.365998,8.691838,nan
1374,9.967946,15.301163,8.478894,nan
1375,9.858732,15.236327,8.266273,nan
1376,9.748334,15.171493,8.054291,nan
1377,9.636959,15.106657,7.843009,nan
1378,9.524719,15.041821,7.632539,nan
1379,9.411696,14.976986,7.423029,nan
1380,9.297918,14.912150,7.214579,nan
1381,9.183573,14.847315,7.007739,nan
1382,9.068851,14.782479,6.700376,nan
1383,8.953872,14.717644,6.396152,nan
1384,8.838715,14.652809,6.195610,nan
1385,8.723502,14.587974,5.997435,nan
1386,8.608410,14.523138,5.801394,nan
1387,8.493521,14.458302,5.607461,nan
1388,8.378939,14.393467,5.415753,nan
1389,8.264739,14.328631,5.226356,nan
1390,8.151034,14.263796,5.039951,nan
1391,8.038059,14.198960,4.856332,nan
1392,7.925742,14.134125,4.675378,nan
1393,7.814155,14.069290,4.497166,nan
1394,7.703340,14.004455,4.321775,nan
1395,7.593371,13.939619,4.149862,nan
1396,7.484540,13.874784,3.981379,nan
1397,7.376634,13.809948,3.816007,nan
1398,7.269666,13.745112,3.653821,nan
1399,7.163674,13.680277,3.494880,nan
1400,7.058661,13.615441,3.339773,nan
1401,6.954973,13.550606,3.188640,nan
1402,6.852286,13.485771,3.040979,nan
1403,6.750592,13.420936,2.896829,nan
1404,6.649900,13.356100,2.619659,nan
1405,6.550182,13.291265,2.296589,nan
1406,6.451736,13.226429,2.113110,nan
1407,6.354272,13.161593,1.939811,nan
1408,6.257737,13.096758,1.774884,nan
1409,6.162127,13.031922,1.333694,nan
1410,6.067418,12.967088,0.968453,nan
1411,5.973791,12.902252,0.863798,nan
1412,5.881080,12.837417,0.734964,nan
1413,5.789184,12.772581,0.646933,nan
1414,5.698095,12.707746,0.592596,nan
1415,5.607787,12.642910,0.492400,nan
1416,5.518380,12.578074,0.403593,nan
1417,5.429794,12.513239,0.363476,nan
1418,5.341909,12.448403,0.325741,nan
1419,5.254721,12.383569,0.290309,nan
1420,5.168206,12.318733,0.257096,nan
1421,5.082444,12.253898,0.226417,nan
1422,4.997426,12.189062,0.197983,nan
1423,4.913025,12.124227,0.171452,nan
1424,4.829224,12.059391,0.146742,nan
1425,4.746022,11.994555,0.123774,nan
1426,4.663465,11.929720,0.102713,nan
1427,4.581594,11.864885,0.083437,nan
1428,4.500281,11.800050,0.057379,nan
1429,4.419511,11.735214,0.033992,nan
1430,4.339290,11.670379,0.020196,nan
1431,4.259650,11.605543,0.007753,nan
1432,4.180661,11.540708,-0.003652,nan
1433,4.102205,11.475872,-0.014081,nan
1434,4.024268,11.411036,-0.023593,nan
1435,3.946862,11.346201,-0.032179,nan
1436,3.870003,11.281366,-0.039807,nan
1437,3.793816,11.216531,-0.046731,nan
1438,3.718165,11.151695,-0.052998,nan
1439,3.643045,11.086860,-0.058654,nan
1440,3.568475,11.022024,-0.063718,nan
1441,3.494456,10.957189,-0.068140,nan
1442,3.421174,10.892353,-0.072112,nan
1443,3.348476,10.827518,-0.075670,nan
1444,3.276371,10.762683,-0.078846,nan
1445,3.204865,10.697847,-0.081671,nan
1446,3.133979,10.633012,-0.084085,nan
1447,3.063920,10.568176,-0.086232,nan
1448,2.994562,10.503341,-0.088133,nan
1449,2.925895,10.438505,-0.089811,nan
1450,2.857931,10.373670,-0.091286,nan
1451,2.790701,10.308834,-0.092531,nan
1452,2.724425,10.243999,-0.093616,nan
1453,2.659005,10.179164,-0.094565,nan
1454,2.594403,10.114328,-0.095393,nan
1455,2.530639,10.049493,-0.096113,nan
1456,2.467745,9.984657,-0.096717,nan
1457,2.405956,9.919822,-0.097236,nan
1458,2.345203,9.854986,-0.097680,nan
1459,2.285429,9.790151,-0.098061,nan
1460,2.226652,9.725315,-0.098391,nan
1461,2.168900,9.660480,-0.098665,nan
1462,2.112399,9.595645,-0.098892,nan
1463,2.057139,9.530809,-0.099085,nan
1464,2.003002,9.465974,-0.099249,nan
1465,1.950005,9.401138,-0.099386,nan
1466,1.898174,9.336303,-0.099499,nan
1467,1.847690,9.271467,-0.099591,nan
1468,1.798648,9.206632,-0.099670,nan
1469,1.750859,9.141796,-0.099734,nan
1470,1.704331,9.076962,-0.099786,nan
1471,1.659072,9.012126,-0.099828,nan
1472,1.615244,8.947290,-0.099864,nan
1473,1.573013,8.882455,-0.099895,nan
1474,1.532107,8.817619,-0.099921,nan
1475,1.492530,8.752784,-0.099942,nan
1476,1.454280,8.687948,-0.099960,nan
1477,1.417453,8.623113,-0.099973,nan
1478,1.382313,8.558278,-0.099985,nan
1479,1.348501,8.493443,-0.099994,nan
1480,1.316016,8.428607,-0.100000,nan
1481,1.284840,8.363771,-0.100000,nan
1482,1.254995,8.298936,-0.100000,nan
1483,1.226807,8.234100,-0.100000,nan
1484,1.199863,8.169265,-0.100000,nan
1485,1.174143,8.104429,-0.100000,nan
1486,1.149612,8.039594,-0.100000,nan
1487,1.126249,7.974759,-0.100000,nan
1488,1.104332,7.909923,-0.100000,nan
1489,1.083488,7.845088,-0.100000,nan
1490,1.063654,7.780252,-0.100000,nan
1491,1.044782,7.715417,-0.100000,nan
1492,1.026821,7.650581,-0.100000,nan
1493,1.009928,7.585746,-0.100000,nan
1494,0.993834,7.520911,-0.100000,nan
1495,0.978436,7.456075,-0.100000,nan
1496,0.963670,7.391240,-0.100000,nan
1497,0.949473,7.326405,-0.100000,nan
1498,0.935877,7.261569,-0.100000,nan
1499,0.922703,7.196733,-0.100000,nan
1500,0.909844,7.131898,-0.100000,nan
1501,0.897232,7.067062,-0.100000,nan
1502,0.884799,7.002227,-0.100000,nan
1503,0.872483,6.937392,-0.100000,nan
1504,0.860172,6.872556,-0.100000,nan
1505,0.847790,6.807721,-0.100000,nan
1506,0.835284,6.742886,-0.100000,nan
1507,0.822593,6.678050,-0.100000,nan
1508,0.809619,6.613214,-0.100000,nan
1509,0.796270,6.548379,-0.100000,nan
1510,0.782547,6.483544,-0.100000,nan
1511,0.768415,6.418708,-0.100000,nan
1512,0.753837,6.353873,-0.100000,nan
1513,0.738730,6.289037,-0.100000,nan
1514,0.723002,6.224202,-0.100000,nan
1515,0.706742,6.159367,-0.100000,nan
1516,0.689943,6.094531,-0.100000,nan
1517,0.672599,6.029696,-0.100000,nan
1518,0.654678,5.964860,-0.100000,nan
1519,0.636091,5.900025,-0.100000,nan
1520,0.616992,5.835189,-0.100000,nan
1521,0.597405,5.770354,-0.100000,nan
1522,0.577353,5.705518,-0.100000,nan
1523,0.556857,5.640683,-0.100000,nan
1524,0.535867,5.575848,-0.100000,nan
1525,0.514551,5.511012,-0.100000,nan
1526,0.492952,5.446177,-0.100000,nan
1527,0.471117,5.381341,-0.100000,nan
1528,0.449094,5.316506,-0.100000,nan
1529,0.426922,5.251670,-0.100000,nan
1530,0.404712,5.186835,-0.100000,nan
1531,0.382515,5.121999,-0.100000,nan
1532,0.360387,5.057164,-0.100000,nan
1533,0.338379,4.992329,-0.100000,nan
1534,0.316617,4.927493,-0.100000,nan
1535,0.295141,4.862658,-0.100000,nan
1536,0.273981,4.797822,-0.100000,nan
1537,0.253183,4.732987,-0.100000,nan
1538,0.232796,4.668151,-0.100000,nan
1539,0.212976,4.603316,-0.100000,nan
1540,0.193724,4.538481,-0.100000,nan
1541,0.175023,4.473645,-0.100000,nan
1542,0.156906,4.408810,-0.100000,nan
1543,0.139398,4.343974,-0.100000,nan
1544,0.122647,4.279139,-0.100000,nan
1545,0.106647,4.214303,-0.100000,nan
1546,0.091323,4.149468,-0.100000,nan
1547,0.076685,4.084632,-0.100000,nan
1548,0.062739,4.019797,-0.100000,nan
1549,0.049593,3.954962,-0.100000,nan
1550,0.037256,3.890126,-0.100000,nan
1551,0.025604,3.825291,-0.100000,nan
1552,0.014625,3.760455,-0.100000,nan
1553,0.004312,3.695620,-0.100000,nan
1554,-0.005278,3.630785,-0.100000,nan
1555,-0.014110,3.565949,-0.100000,nan
1556,-0.022340,3.501114,-0.100000,nan
1557,-0.029987,3.436278,-0.099999,nan
1558,-0.037071,3.371443,-0.099991,nan
1559,-0.043578,3.306607,-0.099988,nan
1560,-0.049453,3.241772,-0.099985,nan
1561,-0.054854,3.176936,-0.099982,nan
1562,-0.059805,3.112101,-0.099978,nan
1563,-0.064328,3.047266,-0.099973,nan
1564,-0.068435,2.982430,-0.099967,nan
1565,-0.072066,2.917595,-0.099959,nan
1566,-0.075359,2.852759,-0.099951,nan
1567,-0.078336,2.787924,-0.099940,nan
1568,-0.081018,2.723088,-0.099928,nan
1569,-0.083427,2.658253,-0.099913,nan
1570,-0.085515,2.593417,-0.099896,nan
1571,-0.087382,2.528582,-0.099876,nan
1572,-0.089050,2.463747,-0.099852,nan
1573,-0.090536,2.398911,-0.099825,nan
1574,-0.091850,2.334076,-0.099792,nan
1575,-0.092974,2.269240,-0.099753,nan
1576,-0.093961,2.204405,-0.099709,nan
1577,-0.094830,2.139570,-0.099659,nan
1578,-0.095593,2.074734,-0.099601,nan
1579,-0.096258,2.009898,-0.099533,nan
1580,-0.096820,1.945063,-0.099455,nan
1581,-0.097304,1.880228,-0.099367,nan
1582,-0.097725,1.815392,-0.099267,nan
1583,-0.098088,1.750557,-0.099155,nan
1584,-0.098402,1.685721,-0.099026,nan
1585,-0.098663,1.620886,-0.098879,nan
1586,-0.098884,1.556050,-0.098716,nan
1587,-0.099074,1.491215,-0.098535,nan
1588,-0.099235,1.426380,-0.098334,nan
1589,-0.099373,1.361544,-0.098108,nan
1590,-0.099486,1.296709,-0.097856,nan
1591,-0.099580,1.231873,-0.097579,nan
1592,-0.099659,1.167038,-0.097276,nan
1593,-0.099726,1.102202,-0.096946,nan
1594,-0.099782,1.037367,-0.096582,nan
1595,-0.099828,0.972532,-0.096183,nan
1596,-0.099865,0.907696,-0.095751,nan
1597,-0.099896,0.842861,-0.095287,nan
1598,-0.099921,0.778025,-0.094789,nan
1599,-0.099943,0.713190,-0.094253,nan
1600,-0.099960,0.648354,-0.093674,nan
1601,-0.099973,0.583519,-0.093060,nan
1602,-0.099985,0.518683,-0.092411,nan
1603,-0.099994,0.453848,-0.091726,nan
1604,-0.100000,0.389013,-0.091006,nan
1605,-0.100000,0.324177,-0.090244,nan
1606,-0.100000,0.259342,-0.089450,nan
1607,-0.100000,0.194506,-0.088624,nan
1608,-0.100000,0.129671,-0.087765,nan
1609,-0.100000,0.064835,-0.086878,nan
1610,-0.100000,0.000000,-0.085969,nan
